episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
71,0,-256,18,-3402.6197183098593,0,0,0,321.0,0.018461968501408896
72,0,-231,16,-3358.5694444444443,0,0,0,685.7000000000003,0.01847259309556749
73,0,-4038,500,-3367.876712328767,1197,0,0,691.1999999999998,0.018893051147460937
74,0,-4227,500,-3379.4864864864867,1233,0,0,26.800000000000182,0.019134889046351116
75,0,-4039,500,-3388.28,1224,0,0,45.90000000000009,0.019363180663850572
76,0,-4088,500,-3397.4868421052633,1225,0,0,60.5,0.01959700624148051
77,0,-436,33,-3359.025974025974,34,0,0,402.89999999999964,0.01961595680978563
78,0,-3992,500,-3367.141025641026,1240,0,0,393.0999999999999,0.01986047863960266
79,0,-666,76,-3332.9493670886077,147,0,0,724.5999999999999,0.019909269677268134
80,0,-216,16,-3293.9875,1,0,0,1479.6,0.01991861402988434
81,0,-3971,500,-3302.3456790123455,1201,0,0,732.0999999999999,0.020195250974761113
82,0,-383,28,-3266.743902439024,16,0,0,341.5,0.02021669215626187
83,0,-3977,500,-3275.3012048192772,1221,0,0,343.3000000000002,0.020504543979962667
84,0,-3985,500,-3283.75,1247,0,0,712.2999999999997,0.020817696650822958
85,0,-3977,500,-3291.9058823529413,1207,0,0,711.0,0.021126054657830132
86,0,-3966,500,-3299.7441860465115,1213,0,0,720.5999999999999,0.02146278825071123
87,0,-380,29,-3266.183908045977,30,0,0,373.5,0.021478232807583278
88,0,-3961,500,-3274.0795454545455,1230,0,0,381.10000000000036,0.021756157279014587
89,0,-281,22,-3240.449438202247,10,0,0,88.70000000000027,0.021769317189852398
90,0,-4084,500,-3249.822222222222,1208,0,0,-677.5999999999999,0.022153497801886666
91,0,-3951,500,-3257.5274725274726,1213,0,0,-304.0999999999999,0.022554782430330912
92,0,-238,19,-3224.7065217391305,5,0,0,-274.4000000000001,0.02257662057876587
93,0,-2007,252,-3211.6129032258063,604,0,0,-83.5,0.02278996858331892
94,0,-1365,152,-3191.968085106383,366,0,0,154.30000000000018,0.022892078558603923
95,0,-967,94,-3168.547368421053,199,0,0,449.0999999999999,0.022955520881546867
96,0,-3301,382,-3169.9270833333335,986,0,0,503.4000000000001,0.02322199669149187
97,0,-4072,500,-3179.226804123711,1298,0,0,128.60000000000036,0.023689610958099364
98,0,-319,23,-3150.0408163265306,14,0,0,489.6999999999998,0.023712269200219047
99,0,-311,24,-3121.3636363636365,13,0,0,448.1999999999998,0.02373022629155053
100,0,-4020,500,-3130.35,1244,0,0,841.4000000000001,0.024117751518885296
101,0,-211,15,-3122.21,0,0,0,1213.4,0.02413627399338616
102,0,-278,27,-3117.06,20,0,0,1194.9,0.024164190557267932
103,0,-3963,500,-3149.91,1211,0,0,802.3,0.02449883931212955
104,0,-439,35,-3149.94,40,0,0,632.9000000000001,0.024534759521484376
105,0,-268,22,-3147.36,17,0,0,401.79999999999995,0.024557870229085288
106,0,-3986,500,-3171.7,1245,0,0,266.79999999999995,0.02493391732374827
107,0,-201,15,-3165.57,2,0,0,1023.0999999999999,0.024944937096701727
108,0,-4002,500,-3188.07,1259,0,0,290.5999999999999,0.025352265371216667
109,0,-3992,500,-3186.44,1220,0,0,-74.5,0.02571908368004693
110,0,-693,55,-3178.43,95,0,0,251.79999999999995,0.0257569244172838
111,0,-459,38,-3131.49,44,0,0,-147.0,0.025783466431829664
112,0,-3987,500,-3134.71,1201,0,0,-513.9000000000001,0.026199538376596238
113,0,-4004,500,-3169.91,1218,0,0,-322.39999999999986,0.0265533451239268
114,0,-261,20,-3124.32,4,0,0,-397.2000000000003,0.026569660239749486
115,0,-236,17,-3083.65,1,0,0,-463.89999999999986,0.026585777799288432
116,0,-4074,500,-3081.91,1235,0,0,-404.20000000000005,0.026950571801927354
117,0,-259,20,-3081.53,6,0,0,-797.0999999999999,0.026966428491804334
118,0,-3956,500,-3078.66,1185,0,0,-424.1999999999998,0.027340380152066548
