episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
161,0,-7470,500,-7470.21,1162,0,0,0.1999999999998181,0.056603114472495185
162,0,-7465,500,-7470.16,1169,0,0,4.199999999999818,0.05698182927237617
163,0,-7480,500,-7470.46,1171,0,0,-1.300000000000182,0.0573903841442532
164,0,-7485,500,-7470.61,1214,0,0,-4.300000000000182,0.057727852132585314
165,0,-7450,500,-7470.36,1176,0,0,0.1999999999998181,0.058131431606080794
166,0,-7485,500,-7470.31,1192,0,0,-6.300000000000182,0.05850125299559699
167,0,-7480,500,-7470.31,1214,0,0,-7.800000000000182,0.058856975502438014
168,0,-7480,500,-7470.36,1225,0,0,-8.300000000000182,0.05926660074128045
169,0,-7475,500,-7470.36,1205,0,0,-9.300000000000182,0.05965177092287276
170,0,-7485,500,-7470.41,1180,0,0,-9.300000000000182,0.059982451332939994
171,0,-7460,500,-7470.41,1204,0,0,-5.0,0.06038758503066169
172,0,-7485,500,-7470.51,1175,0,0,-8.5,0.06073382847838932
173,0,-7475,500,-7470.66,1197,0,0,-5.5,0.06113793472448985
174,0,-7460,500,-7470.56,1243,0,0,-0.5,0.06149604479471842
175,0,-7475,500,-7470.51,1196,0,0,-6.0,0.061822718050744796
176,0,-7470,500,-7470.41,1182,0,0,-1.5,0.062263162798351715
177,0,-7455,500,-7470.16,1200,0,0,2.0,0.06263652430640326
178,0,-7480,500,-7470.21,1181,0,0,2.5,0.06301112665070428
179,0,-7475,500,-7470.31,1232,0,0,3.0,0.06335554083188374
180,0,-7480,500,-7470.21,1202,0,0,4.0,0.06373265895578596
181,0,-7485,500,-7470.36,1198,0,0,0.5,0.06416393604543474
182,0,-7470,500,-7470.26,1189,0,0,4.0,0.06450022849771711
183,0,-7480,500,-7470.41,1213,0,0,3.0,0.0648822393019994
184,0,-7485,500,-7470.46,1185,0,0,-2.0,0.06528803937964969
185,0,-7485,500,-7470.61,1168,0,0,-0.5,0.06567544062932332
186,0,-7470,500,-7470.71,1213,0,0,-2.0,0.06606853319538965
187,0,-7480,500,-7470.71,1162,0,0,-7.0,0.0664097222354677
188,0,-7450,500,-7470.81,1170,0,0,-4.0,0.06688143498367734
189,0,-7475,500,-7470.86,1181,0,0,-4.0,0.06722823652956221
190,0,-7458,500,-7470.64,1204,0,0,-2.300000000000182,0.06758290741178724
191,0,-7470,500,-7470.59,1187,0,0,1.699999999999818,0.0679676040675905
192,0,-7470,500,-7470.54,1217,0,0,0.1999999999998181,0.06836496366394891
193,0,-7480,500,-7470.54,1195,0,0,0.6999999999998181,0.06878076321548886
194,0,-3990,500,-7435.74,1228,0,0,352.6999999999998,0.0691097895304362
195,0,-7485,500,-7435.89,1165,0,0,353.6999999999998,0.0695004638036092
196,0,-7480,500,-7436.04,1213,0,0,352.6999999999998,0.06989000737667084
197,0,-7465,500,-7436.14,1170,0,0,356.6999999999998,0.07023565941386753
198,0,-221,16,-7363.6,3,0,0,1076.6000000000004,0.07024871528148652
199,0,-7475,500,-7363.55,1196,0,0,1076.6000000000004,0.07062706225448184
200,0,-7465,500,-7363.6,1168,0,0,1073.6999999999998,0.07099601805210114
201,0,-7480,500,-7363.76,1189,0,0,1071.1999999999998,0.07137809256712596
202,0,-7480,500,-7363.91,1185,0,0,1070.1999999999998,0.07177872935930887
203,0,-7470,500,-7363.91,1211,0,0,1071.1999999999998,0.07211769037776523
204,0,-7470,500,-7363.86,1201,0,0,373.6999999999998,0.07261399024062687
205,0,-7465,500,-7363.86,1163,0,0,375.6999999999998,0.072966122229894
206,0,-7467,500,-7363.83,1187,0,0,378.0,0.07334467060036129
207,0,-7480,500,-7363.73,1226,0,0,375.0,0.07374765965673659
208,0,-7475,500,-7363.83,1194,0,0,-1073.3000000000002,0.07411928746435377
209,0,-7465,500,-7363.78,1199,0,0,-1072.3000000000002,0.07451571477784051
210,0,-7480,500,-7363.83,1169,0,0,-1073.0999999999995,0.07484576311376359
211,0,-7460,500,-7363.93,1177,0,0,-1070.0999999999995,0.07522182967927721
212,0,-7465,500,-7363.78,1132,0,0,-1067.5999999999995,0.07563102053271399
213,0,-7470,500,-7363.93,1238,0,0,-1068.5999999999995,0.07595501131481594
214,0,-7450,500,-7363.63,1202,0,0,-718.5999999999995,0.07633515589767033
215,0,-7465,500,-7363.83,1234,0,0,-720.5999999999995,0.07671399361557431
216,0,-7467,500,-7363.75,1194,0,0,-721.8999999999996,0.07706386903921764
217,0,-7450,500,-7363.47,1168,0,0,-717.3999999999996,0.07744302378760444
218,0,-7475,500,-7363.67,1209,0,0,8.0,0.07778271827432845
219,0,-7465,500,-7363.57,1237,0,0,7.0,0.07820445583926307
220,0,-7475,500,-7363.57,1196,0,0,9.0,0.07856333765718672
221,0,-7475,500,-7363.67,1191,0,0,5.5,0.07889392813046774
222,0,-7475,500,-7363.67,1179,0,0,3.0,0.07926595780584547
223,0,-7465,500,-7363.77,1157,0,0,3.5,0.07966710335678524
224,0,-7460,500,-7363.57,1189,0,0,0.5,0.08011700358655717
225,0,-7465,500,-7363.57,1177,0,0,0.5,0.08049881663587358
226,0,-7472,500,-7363.49,1229,0,0,0.0,0.08089119401242997
227,0,-7475,500,-7363.54,1214,0,0,-5.5,0.08132156650225321
228,0,-7480,500,-7363.74,1221,0,0,-6.0,0.08165736072593265
229,0,-7490,500,-7363.84,1117,0,0,-8.5,0.0820241215493944
230,0,-7465,500,-7363.64,1197,0,0,-8.0,0.08241485370530023
231,0,-7480,500,-7363.64,1202,0,0,-7.0,0.0828122725089391
232,0,-7480,500,-7363.87,1250,0,0,-6.5,0.08321915580166711
233,0,-7460,500,-7363.72,1231,0,0,-6.5,0.08354518320825365
234,0,-7460,500,-7363.52,1200,0,0,-5.5,0.08395499719513787
235,0,-7475,500,-7363.57,1170,0,0,-6.5,0.08432243857118818
236,0,-7455,500,-7363.47,1203,0,0,-4.300000000000182,0.08464592503176795
237,0,-7470,500,-7363.77,1239,0,0,-1.300000000000182,0.08507333258787791
238,0,-7450,500,-7363.72,1189,0,0,2.199999999999818,0.08549085835615794
239,0,-7480,500,-7363.77,1235,0,0,5.699999999999818,0.08588437120119731
240,0,-7460,500,-7363.67,1201,0,0,5.199999999999818,0.08623844623565674
241,0,-7455,500,-7363.52,1188,0,0,8.199999999999818,0.08658953660064274
242,0,-7465,500,-7363.62,1218,0,0,10.199999999999818,0.08703944901625316
243,0,-7465,500,-7363.42,1189,0,0,9.199999999999818,0.08736609624491798
244,0,-7460,500,-7363.37,1213,0,0,9.199999999999818,0.08776509596241845
245,0,-7470,500,-7363.42,1242,0,0,10.699999999999818,0.08815087523725297
246,0,-7465,500,-7363.17,1198,0,0,8.0,0.088537477850914
247,0,-7480,500,-7363.22,1233,0,0,6.5,0.08891009224785698
248,0,-7465,500,-7363.12,1187,0,0,2.0,0.08923705511622959
249,0,-7490,500,-7363.27,1197,0,0,0.0,0.08963707440429264
250,0,-7470,500,-7363.22,1187,0,0,-1.5,0.09003706667158339
251,0,-7460,500,-7363.45,1191,0,0,-4.5,0.09037965986463758
252,0,-7485,500,-7363.5,1215,0,0,-8.0,0.09077863911787669
253,0,-7460,500,-7363.55,1223,0,0,-7.0,0.09116975771056281
254,0,-7485,500,-7363.8,1216,0,0,-9.5,0.09158141003714668
255,0,-7465,500,-7363.65,1201,0,0,-9.5,0.09195569919215309
256,0,-7485,500,-7363.95,1187,0,0,-10.5,0.09229892790317536
257,0,-7470,500,-7363.95,1230,0,0,-8.5,0.09273562484317356
258,0,-7485,500,-7364.05,1202,0,0,-9.0,0.09308705647786458
259,0,-7460,500,-7363.95,1187,0,0,-5.0,0.09344847692383661
260,0,-7467,500,-7363.82,1200,0,0,-3.699999999999818,0.09383918755584293
261,0,-7475,500,-7363.87,1195,0,0,-4.699999999999818,0.09420672787560357
262,0,-7475,500,-7363.97,1219,0,0,-1.699999999999818,0.09458529856469897
263,0,-7475,500,-7363.92,1202,0,0,-3.699999999999818,0.09493593765629663
264,0,-7465,500,-7363.72,1177,0,0,0.8000000000001819,0.0953681763013204
265,0,-7475,500,-7363.97,1166,0,0,-0.6999999999998181,0.09576989736821917
266,0,-7485,500,-7363.97,1169,0,0,1.300000000000182,0.0961111800538169
267,0,-7480,500,-7363.97,1156,0,0,-0.6999999999998181,0.09650092230902778
268,0,-7465,500,-7363.82,1185,0,0,3.300000000000182,0.09689261933167775
269,0,-7455,500,-7363.62,1187,0,0,0.8000000000001819,0.0973166133960088
270,0,-7480,500,-7363.57,1208,0,0,-0.8000000000001819,0.09769398470719655
271,0,-7470,500,-7363.67,1212,0,0,1.199999999999818,0.0980796276860767
272,0,-7470,500,-7363.52,1216,0,0,0.6999999999998181,0.0985141146183014
273,0,-7470,500,-7363.47,1217,0,0,2.699999999999818,0.09886543419626025
274,0,-7480,500,-7363.67,1233,0,0,-0.8000000000001819,0.09924557970629798
275,0,-7470,500,-7363.62,1219,0,0,0.6999999999998181,0.09967825068367853
276,0,-7475,500,-7363.67,1182,0,0,1.699999999999818,0.10008387373553382
277,0,-7475,500,-7363.87,1209,0,0,3.199999999999818,0.10048164533244239
278,0,-7465,500,-7363.72,1227,0,0,1.199999999999818,0.10083036760489146
279,0,-7460,500,-7363.57,1204,0,0,0.1999999999998181,0.10126656730969746
280,0,-7430,500,-7363.07,1209,0,0,6.5,0.101639839609464
281,0,-7470,500,-7362.92,1207,0,0,6.0,0.10197189211845398
282,0,-7460,500,-7362.82,1221,0,0,6.5,0.10235366615984175
283,0,-7470,500,-7362.72,1214,0,0,6.0,0.10275665872626834
284,0,-7462,500,-7362.49,1213,0,0,9.300000000000182,0.1031153256363339
285,0,-7480,500,-7362.44,1174,0,0,7.800000000000182,0.10349287582768334
286,0,-7475,500,-7362.49,1166,0,0,6.800000000000182,0.1038233372900221
287,0,-7470,500,-7362.39,1205,0,0,6.800000000000182,0.10425910505983564
288,0,-7475,500,-7362.64,1161,0,0,5.800000000000182,0.10459480689631569
289,0,-7475,500,-7362.64,1176,0,0,4.800000000000182,0.10496868027581109
290,0,-7475,500,-7362.81,1163,0,0,-4.699999999999818,0.10544722206062741
291,0,-7460,500,-7362.71,1222,0,0,-3.699999999999818,0.1058175481028027
292,0,-7475,500,-7362.76,1138,0,0,-6.199999999999818,0.10619995342360602
293,0,-7485,500,-7362.81,1226,0,0,-7.699999999999818,0.10658779157532586
294,0,-7485,500,-7397.76,1174,0,0,-11.800000000000182,0.1070001675022973
295,0,-7468,500,-7397.59,1200,0,0,-9.600000000000364,0.1073873989449607
296,0,-7485,500,-7397.64,1188,0,0,-10.600000000000364,0.10772500058015187
297,0,-7485,500,-7397.84,1197,0,0,-12.600000000000364,0.10813518358601464
298,0,-7464,500,-7470.27,1213,0,0,-10.5,0.10853938195440505
299,0,-7480,500,-7470.32,1220,0,0,-9.5,0.10890237357881334
300,0,-7475,500,-7470.42,1187,0,0,-5.0,0.10932105004787446
301,0,-7465,500,-7470.27,1251,0,0,-6.5,0.10972161809603373
302,0,-7485,500,-7470.32,1217,0,0,-6.0,0.1101289012034734
303,0,-7475,500,-7470.37,1194,0,0,-3.5,0.11046797321902381
304,0,-7464,500,-7470.31,1250,0,0,0.8999999999996362,0.1108073757092158
305,0,-7480,500,-7470.46,1210,0,0,-1.5,0.11122587091392941
306,0,-7465,500,-7470.44,1200,0,0,1.5,0.11159660392337376
307,0,-7470,500,-7470.34,1251,0,0,4.5,0.1119718297984865
308,0,-7480,500,-7470.39,1214,0,0,1.800000000000182,0.11231867081589168
309,0,-7455,500,-7470.29,1176,0,0,4.800000000000182,0.11274117880397373
310,0,-7455,500,-7470.04,1239,0,0,6.800000000000182,0.1131464253531562
311,0,-7455,500,-7469.99,1199,0,0,8.300000000000182,0.11347876396444109
312,0,-7470,500,-7470.04,1190,0,0,10.800000000000182,0.11387203673521677
313,0,-7475,500,-7470.09,1198,0,0,9.800000000000182,0.11428106321228874
314,0,-7470,500,-7470.29,1187,0,0,7.100000000000364,0.11466719971762764
315,0,-7450,500,-7470.14,1248,0,0,11.300000000000182,0.11504095587465499
316,0,-7430,500,-7469.77,1177,0,0,12.800000000000182,0.11542174531353845
317,0,-7480,500,-7470.07,1178,0,0,10.300000000000182,0.11586679524845547
318,0,-7460,500,-7469.92,1185,0,0,13.899999999999636,0.11621404369672139
319,0,-7475,500,-7470.02,1190,0,0,9.399999999999636,0.11658420953485701
320,0,-7480,500,-7470.07,1235,0,0,4.899999999999636,0.11699409584204355
321,0,-7470,500,-7470.02,1162,0,0,2.399999999999636,0.11735346449746026
322,0,-7460,500,-7469.87,1218,0,0,1.8999999999996362,0.11776157438755036
323,0,-7480,500,-7470.02,1176,0,0,1.3999999999996362,0.11811539537376828
324,0,-7480,500,-7470.22,1169,0,0,1.0,0.11854725698630016
325,0,-7435,500,-7469.92,1219,0,0,-0.5,0.11892310837904613
326,0,-7485,500,-7470.05,1180,0,0,-9.5,0.11925428887208303
327,0,-7480,500,-7470.1,1191,0,0,-8.5,0.11964460055033366
328,0,-7460,500,-7469.9,1241,0,0,-10.5,0.12004852076371511
329,0,-7465,500,-7469.65,1199,0,0,-7.5,0.12041624009609223
330,0,-7480,500,-7469.8,1201,0,0,-5.0,0.12076486210028331
331,0,-7460,500,-7469.6,1187,0,0,-2.5,0.12106831027401818
332,0,-7480,500,-7469.6,1183,0,0,-5.5,0.12135983983675638
333,0,-7462,500,-7469.62,1177,0,0,-3.199999999999818,0.12180290361245473
334,0,-7444,500,-7469.46,1180,0,0,1.3999999999996362,0.12223673495981428
335,0,-7480,500,-7469.51,1170,0,0,-4.600000000000364,0.12263247357474433
336,0,-7475,500,-7469.71,1211,0,0,1.8999999999996362,0.12309582061237759
337,0,-7480,500,-7469.81,1196,0,0,1.8999999999996362,0.1235428183608585
338,0,-7475,500,-7470.06,1192,0,0,0.3999999999996362,0.12415468315283458
339,0,-7480,500,-7470.06,1217,0,0,-2.100000000000364,0.12462111009491815
340,0,-7480,500,-7470.26,1191,0,0,-2.100000000000364,0.12506429553031922
341,0,-7470,500,-7470.41,1195,0,0,-4.100000000000364,0.12546060548888313
