episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
45,0,-1141,111,-785.4222222222222,299,0,0,-24.700000000000045,0.002623770766788059
46,0,-745,91,-784.5434782608696,278,0,0,33.10000000000002,0.002683053943845961
47,0,-985,101,-788.8085106382979,225,0,0,18.399999999999977,0.002746303015285068
48,0,-1864,191,-811.2083333333334,579,0,0,-225.30000000000007,0.002874981959660848
49,0,-1134,108,-817.795918367347,324,0,0,-243.20000000000005,0.002975210746129354
50,0,-471,42,-810.86,73,0,0,-276.29999999999995,0.003005803757243686
51,0,-730,82,-809.2745098039215,248,0,0,-298.70000000000005,0.003072276446554396
52,0,-605,63,-805.3461538461538,143,0,0,-368.0,0.003112305204073588
53,0,-387,41,-797.4528301886793,103,0,0,-329.70000000000005,0.003143977920214335
54,0,-750,69,-796.574074074074,199,0,0,-223.60000000000002,0.003192413250605265
55,0,-557,61,-792.2181818181818,156,0,0,-96.79999999999995,0.0032314813799328274
56,0,-1236,127,-800.1428571428571,368,0,0,-155.5,0.00331801089975569
57,0,-1356,144,-809.8947368421053,432,0,0,-176.39999999999998,0.003411041167047289
58,0,-1351,133,-819.2241379310345,437,0,0,41.89999999999998,0.0034886973434024387
59,0,-395,40,-812.0338983050848,115,0,0,144.80000000000007,0.0035217930210961236
60,0,-2190,214,-835.0,655,0,0,-16.300000000000068,0.003673022389411926
61,0,-730,72,-833.2786885245902,221,0,0,-1.2000000000000455,0.0037259666787253488
62,0,-562,76,-828.9032258064516,236,0,0,3.3999999999999773,0.0037775448295805187
63,0,-668,72,-826.3492063492064,239,0,0,-45.39999999999998,0.0038191766871346366
64,0,-554,62,-822.09375,174,0,0,-78.69999999999993,0.003865295582347446
65,0,-2072,196,-841.3230769230769,562,0,0,-288.60000000000014,0.0039775781499014964
66,0,-945,88,-842.8939393939394,263,0,0,-210.39999999999998,0.004034838808907403
67,0,-1033,102,-845.7313432835821,294,0,0,-141.0,0.0041073673301272925
68,0,-973,107,-847.6029411764706,303,0,0,-154.5,0.00417498250802358
69,0,-392,39,-841.0,75,0,0,-228.10000000000002,0.004202199644512601
70,0,-1522,164,-850.7285714285714,509,0,0,10.600000000000023,0.004309946298599243
71,0,-407,41,-844.4788732394367,86,0,0,42.90000000000009,0.004339359998703003
72,0,-643,61,-841.6805555555555,160,0,0,30.5,0.004378529985745748
73,0,-565,52,-837.8904109589041,130,0,0,68.89999999999998,0.004415504601266649
74,0,-1038,105,-840.5945945945946,280,0,0,0.8999999999999773,0.0044780262973573475
75,0,-638,61,-837.8933333333333,147,0,0,295.80000000000007,0.004517472121450636
76,0,-824,85,-837.7105263157895,227,0,0,278.79999999999995,0.004568857815530565
77,0,-771,76,-836.8441558441558,183,0,0,272.70000000000005,0.0046187522676255964
78,0,-527,54,-832.8717948717949,119,0,0,279.5,0.0046527441342671715
79,0,-586,51,-829.746835443038,116,0,0,259.79999999999995,0.004694788058598836
80,0,-1195,121,-834.3125,331,0,0,225.70000000000005,0.004775341550509135
81,0,-287,25,-827.5555555555555,36,0,0,205.39999999999998,0.004791450831625197
82,0,-357,32,-821.8170731707318,74,0,0,242.10000000000002,0.004818577898873223
83,0,-770,79,-821.1927710843373,234,0,0,211.30000000000007,0.0048660771052042645
84,0,-2484,254,-840.9880952380952,782,0,0,115.10000000000002,0.005051885710822212
85,0,-492,58,-836.8823529411765,162,0,0,-13.699999999999932,0.005096993976169162
86,0,-716,71,-835.4767441860465,209,0,0,-15.0,0.005142892797787985
87,0,-247,26,-828.7126436781609,44,0,0,11.199999999999932,0.005162693858146668
88,0,-835,80,-828.7840909090909,202,0,0,-64.19999999999993,0.0052121357123057046
89,0,-502,55,-825.1123595505618,134,0,0,-36.39999999999998,0.005241579214731853
90,0,-628,71,-822.9222222222222,222,0,0,-12.399999999999977,0.005291141404045953
91,0,-310,37,-817.2857142857143,73,0,0,-26.700000000000045,0.005312541723251343
92,0,-402,43,-812.7717391304348,95,0,0,-59.80000000000007,0.005339474810494317
93,0,-680,57,-811.3440860215054,141,0,0,-30.300000000000068,0.005374847716755337
94,0,-952,86,-812.8404255319149,226,0,0,267.5,0.005435659620496962
95,0,-362,34,-808.0947368421052,45,0,0,265.9,0.0054595511489444306
96,0,-774,78,-807.7395833333334,178,0,0,249.29999999999995,0.005522361265288459
97,0,-633,81,-805.9381443298969,233,0,0,158.30000000000007,0.005574461552831862
98,0,-428,44,-802.0816326530612,90,0,0,229.79999999999995,0.00560085309876336
99,0,-1497,156,-809.10101010101,443,0,0,121.89999999999998,0.005699464281400044
100,0,-850,90,-809.51,271,0,0,43.0,0.00576292786333296
101,0,-1787,184,-800.96,513,0,0,-102.39999999999998,0.0059129612313376535
102,0,-1411,144,-809.72,430,0,0,-198.79999999999995,0.0060155724816852146
103,0,-411,41,-811.27,92,0,0,-180.89999999999998,0.006050294902589586
104,0,-326,32,-810.59,48,0,0,-271.5,0.006078475846184625
105,0,-1150,110,-816.01,307,0,0,-363.30000000000007,0.006156566275490655
106,0,-438,58,-813.43,141,0,0,-323.9,0.006209125585026211
107,0,-1145,122,-817.14,382,0,0,-336.5,0.006290032863616944
108,0,-417,45,-817.31,120,0,0,-376.1,0.006318923897213406
109,0,-289,25,-807.06,18,0,0,-155.79999999999995,0.0063416706191168895
110,0,-870,80,-804.85,194,0,0,-135.60000000000002,0.006387354797787136
111,0,-842,95,-809.11,245,0,0,106.60000000000002,0.006444036563237508
112,0,-537,49,-809.09,102,0,0,294.9,0.0064828577306535505
113,0,-777,82,-811.22,220,0,0,231.39999999999998,0.006547965076234606
114,0,-913,96,-816.8,244,0,0,110.10000000000002,0.006619623170958625
115,0,-1984,208,-816.95,679,0,0,105.5,0.006821245816018846
116,0,-700,74,-805.46,187,0,0,45.700000000000045,0.006871560878223843
117,0,-430,56,-806.55,161,0,0,168.39999999999998,0.006906638344128926
118,0,-1428,132,-814.85,379,0,0,66.20000000000005,0.0069931824339760675
119,0,-551,57,-813.2,147,0,0,-80.80000000000007,0.007026792433526781
120,0,-648,65,-814.53,141,0,0,-56.60000000000002,0.007069246702724033
121,0,-910,100,-811.57,321,0,0,-157.89999999999998,0.00713511413998074
122,0,-572,59,-810.45,137,0,0,-248.79999999999995,0.0071715487374199765
123,0,-1225,117,-812.77,325,0,0,-257.0,0.007241267893049452
124,0,-274,28,-806.46,43,0,0,-134.4000000000001,0.007258974644872877
125,0,-373,37,-802.88,77,0,0,110.10000000000002,0.007291355795330472
126,0,-379,40,-803.08,85,0,0,168.39999999999998,0.007317473491032918
127,0,-327,33,-798.27,55,0,0,107.19999999999993,0.007342491679721408
128,0,-677,63,-795.43,168,0,0,283.4,0.007383674515618218
129,0,-1132,122,-799.42,360,0,0,251.5,0.00745694465107388
130,0,-353,40,-797.09,74,0,0,258.79999999999995,0.007480598953035143
131,0,-1529,147,-805.86,403,0,0,203.69999999999993,0.007567543321185642
132,0,-412,39,-797.06,83,0,0,223.19999999999993,0.007595454984241062
133,0,-424,45,-797.12,93,0,0,348.1,0.007624312374326918
