episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
126,0,-171,16,-436.7,0,0,0,-1.9000000000000057,0.009649652640024821
127,0,-177,17,-435.13,0,0,0,-1.5999999999999943,0.009670205447408889
128,0,-194,19,-425.63,0,0,0,4.799999999999983,0.009693439139260187
129,0,-161,16,-422.48,0,0,0,6.799999999999983,0.009717221061388651
130,0,-216,21,-410.93,0,0,0,-0.9000000000000057,0.009744175871213278
131,0,-156,16,-407.01,0,0,0,4.199999999999989,0.009762068788210551
132,0,-161,16,-394.97,0,0,0,4.0,0.009786948098076714
133,0,-239,24,-391.93,0,0,0,2.5,0.009816571805212233
134,0,-216,21,-378.44,0,0,0,4.699999999999989,0.009896401762962342
135,0,-183,18,-374.45,0,0,0,4.799999999999983,0.009929588966899447
136,0,-171,16,-371.65,0,0,0,2.4000000000000057,0.009950534436437819
137,0,-205,20,-368.63,0,0,0,-2.1999999999999886,0.009974410931269329
138,0,-173,18,-354.99,0,0,0,-1.6999999999999886,0.009995433158344693
139,0,-271,26,-353.45,0,0,0,-14.799999999999983,0.01003424949116177
140,0,-172,17,-339.99,0,0,0,-4.899999999999977,0.010057490600479974
141,0,-188,18,-333.59,0,0,0,-12.5,0.010078437394566006
142,0,-161,16,-331.98,0,0,0,-14.599999999999994,0.010100865960121155
143,0,-182,17,-330.31,0,0,0,-4.799999999999983,0.010124476154645285
144,0,-216,21,-329.71,0,0,0,-4.799999999999983,0.01015525864230262
145,0,-161,16,-325.19,0,0,0,-2.5999999999999943,0.010176391336652968
146,0,-237,22,-319.14,0,0,0,-9.199999999999989,0.010205833713213602
147,0,-160,15,-314.13,0,0,0,-1.9000000000000057,0.010222233600086636
148,0,-193,18,-313.09,0,0,0,-6.0,0.01024919006559584
149,0,-204,19,-298.22,0,0,0,11.699999999999989,0.010272217326694064
150,0,-194,19,-289.37,0,0,0,5.099999999999994,0.010296110841963026
151,0,-199,19,-282.72,0,0,0,7.200000000000017,0.010320893592304654
152,0,-166,16,-274.62,0,0,0,6.700000000000017,0.010344047281477186
153,0,-161,16,-272.95,0,0,0,3.0999999999999943,0.01036592980225881
154,0,-177,17,-268.17,0,0,0,7.0,0.01044366995493571
155,0,-183,18,-265.37,0,0,0,2.5999999999999943,0.010486392246352302
156,0,-188,18,-261.48,0,0,0,14.099999999999994,0.01051010184817844
157,0,-243,23,-259.47,0,0,0,1.299999999999983,0.0105449112256368
158,0,-183,18,-255.73,0,0,0,4.299999999999983,0.010570891631974114
159,0,-183,18,-247.96,0,0,0,-0.29999999999998295,0.010596753623750475
160,0,-204,19,-242.07,0,0,0,0.9000000000000057,0.010622258318795099
161,0,-189,19,-238.09,0,0,0,3.0,0.010648113422923619
162,0,-182,17,-234.49,0,0,0,1.8999999999999773,0.010670942068099976
163,0,-139,14,-224.37,0,0,0,2.0,0.010690905981593661
164,0,-205,20,-222.15,0,0,0,-4.700000000000017,0.010715750058492025
165,0,-199,19,-215.7,0,0,0,-4.099999999999994,0.010740607314639621
166,0,-216,21,-210.95,0,0,0,-11.800000000000011,0.010773643321461147
167,0,-215,20,-207.79,0,0,0,-0.6999999999999886,0.01079782333638933
168,0,-217,22,-208.05,0,0,0,-5.099999999999994,0.010829907721943326
169,0,-215,20,-206.24,0,0,0,-10.400000000000006,0.010851214263174268
170,0,-210,20,-205.51,0,0,0,-10.0,0.010878553920321995
171,0,-216,21,-203.24,0,0,0,-13.700000000000017,0.010911469260851542
172,0,-216,21,-201.34,0,0,0,-15.5,0.010938464734289381
173,0,-188,18,-201.11,0,0,0,-22.599999999999994,0.010960844688945346
174,0,-194,19,-198.46,0,0,0,-18.69999999999999,0.010984704362021553
175,0,-228,23,-198.56,0,0,0,-20.0,0.011011720829539828
176,0,-181,17,-197.7,0,0,0,-13.699999999999989,0.011037139031622146
177,0,-183,18,-196.72,0,0,0,-13.300000000000011,0.011059586803118387
178,0,-162,17,-195.96,0,0,0,-4.400000000000006,0.011083348525895013
179,0,-226,21,-195.79,0,0,0,-2.3000000000000114,0.011107160382800633
180,0,-194,19,-195.26,0,0,0,-0.10000000000002274,0.011133008400599161
181,0,-227,22,-194.89,0,0,0,1.5,0.011161184509595235
182,0,-194,19,-193.69,0,0,0,7.100000000000023,0.011188986632559034
